order_id,order_purchase_timestamp,year,month,day,weekday,date_id
7mAAdJreHIrT,2018-06-24 18:49:53,2018,6,24,Sunday,34136
DxR5sbSNqDzS,2018-07-25 21:12:01,2018,7,25,Wednesday,34137
a42vbk8j8PHz,2017-07-06 15:16:40,2017,7,6,Thursday,34138
s8rw0uxDiA5l,2018-03-07 18:08:19,2018,3,7,Wednesday,34139
MDsVGC996Kvy,2018-02-06 20:35:00,2018,2,6,Tuesday,34140
Tecq8fucqtcQ,2018-03-06 17:37:29,2018,3,6,Tuesday,34141
gzUSm1IIwgrk,2018-05-01 22:57:43,2018,5,1,Tuesday,34142
VUiJVExzMhR0,2018-06-09 13:26:20,2018,6,9,Saturday,34143
DJ6BOxqxgsLp,2017-07-31 19:48:44,2017,7,31,Monday,34144
VGi7f9cDwspP,2017-12-01 22:37:42,2017,12,1,Friday,34145
R2JY4QEMxZ7C,2017-05-19 15:09:17,2017,5,19,Friday,34146
Yv4I0gTwxVLr,2017-09-21 22:11:37,2017,9,21,Thursday,34147
F4MAzPvWJwxg,2017-04-11 17:18:27,2017,4,11,Tuesday,34148
SjN1tmtZd21Y,2017-12-12 11:30:04,2017,12,12,Tuesday,34149
WgyoYO8Cj2OM,2018-06-13 12:43:51,2018,6,13,Wednesday,34150
UGjSNoelzBda,2018-04-18 17:57:20,2018,4,18,Wednesday,34151
s3mPtjyU3V80,2018-01-16 13:33:04,2018,1,16,Tuesday,34152
iZXNv4m8Gi0i,2017-09-03 11:49:53,2017,9,3,Sunday,34153
64CXqGywD3tD,2018-07-23 12:28:19,2018,7,23,Monday,34154
kL1NHninqbTf,2018-03-28 20:31:08,2018,3,28,Wednesday,34155
jbVnL26eqMf9,2018-04-26 11:32:03,2018,4,26,Thursday,34156
XUuD9jWziPrr,2018-05-07 11:19:05,2018,5,7,Monday,34157
1NsW01gy9Pwa,2018-07-26 12:56:16,2018,7,26,Thursday,34158
45JBYpfd9Cf1,2017-07-14 21:31:30,2017,7,14,Friday,34159
w9dO8ubkv9nW,2017-02-23 10:38:19,2017,2,23,Thursday,34160
bMnY1CFWErKK,2017-02-01 18:22:02,2017,2,1,Wednesday,34161
3aWd6wvOLIuo,2018-01-11 11:56:03,2018,1,11,Thursday,34162
gFyHxKZPhqp9,2018-04-22 19:55:11,2018,4,22,Sunday,34163
xbt1Sa6Al5G0,2018-05-09 23:26:16,2018,5,9,Wednesday,34164
SZEwTXqL3wPJ,2018-05-10 08:53:59,2018,5,10,Thursday,34165
9qFV0YqotFUq,2018-04-08 01:10:49,2018,4,8,Sunday,34166
311uJ2iV2fMG,2018-04-17 15:25:09,2018,4,17,Tuesday,34167
NdkcgjsXimFi,2017-08-22 12:49:28,2017,8,22,Tuesday,34168
BubtBMjS4dyY,2017-12-18 17:43:43,2017,12,18,Monday,34169
NxgkzQorWJ4m,2017-05-19 19:00:36,2017,5,19,Friday,34170
AwSbf80MTyu2,2018-04-17 15:54:32,2018,4,17,Tuesday,34171
GWye1y2DUaCH,2018-03-01 15:12:33,2018,3,1,Thursday,34172
vk73jpaaRVQg,2017-12-07 15:40:14,2017,12,7,Thursday,34173
6bIYlUhXwxSI,2017-04-18 21:13:54,2017,4,18,Tuesday,34174
W5cqasNlFCoO,2018-05-03 11:57:49,2018,5,3,Thursday,34175
vdnQ5qInPYfM,2018-03-27 11:44:20,2018,3,27,Tuesday,34176
9uzYFu0cXM9h,2017-04-18 12:40:51,2017,4,18,Tuesday,34177
Wy8rEH3v4P97,2018-03-19 19:10:23,2018,3,19,Monday,34178
WoViIodCklcm,2017-01-28 23:41:13,2017,1,28,Saturday,34179
Hju9yHVpcpvt,2018-02-27 22:08:50,2018,2,27,Tuesday,34180
IKOixeojOpzq,2018-05-13 23:14:36,2018,5,13,Sunday,34181
KfTxzR43M33Z,2017-09-15 13:53:55,2017,9,15,Friday,34182
RMiRxKxgaIzm,2018-07-28 19:42:23,2018,7,28,Saturday,34183
zx1Mmq81kTgl,2017-12-06 10:58:00,2017,12,6,Wednesday,34184
dCO0kJLAsUVC,2017-11-30 11:48:20,2017,11,30,Thursday,34185
1P4nrU7yaUgx,2018-07-09 21:25:55,2018,7,9,Monday,34186
4Z69wFAZju1W,2017-09-17 19:18:54,2017,9,17,Sunday,34187
Qlw6iyP6GTlF,2018-01-29 16:45:15,2018,1,29,Monday,34188
RkuxOJjK0Xxd,2018-04-19 18:50:44,2018,4,19,Thursday,34189
UHn05egvDAvA,2017-07-17 14:40:41,2017,7,17,Monday,34190
uSgLVEtAYSDc,2018-01-14 23:22:20,2018,1,14,Sunday,34191
rpHC9kyqn7pa,2018-01-24 12:33:57,2018,1,24,Wednesday,34192
l9MceFIURkJP,2017-11-29 19:35:55,2017,11,29,Wednesday,34193
rHe8EWWedSmv,2017-07-12 08:17:03,2017,7,12,Wednesday,34194
0HdD066HTw0L,2017-05-20 08:53:30,2017,5,20,Saturday,34195
9hnOysKDqWw7,2017-08-08 16:26:41,2017,8,8,Tuesday,34196
AcE7VJA2DEkf,2018-05-03 15:10:55,2018,5,3,Thursday,34197
MvGpaVhkNs4d,2017-05-02 20:17:25,2017,5,2,Tuesday,34198
bxYEJkoQVyNp,2018-05-12 13:42:14,2018,5,12,Saturday,34199
AupJwwoDMLM7,2017-12-09 10:41:50,2017,12,9,Saturday,34200
uTBZx1xmSO4M,2018-04-25 09:32:41,2018,4,25,Wednesday,34201
JsK8ii8tqPNV,2018-06-20 21:59:04,2018,6,20,Wednesday,34202
iGcxrn79ydF6,2018-02-02 17:52:04,2018,2,2,Friday,34203
3MwqJZn0x5nA,2018-06-04 17:52:53,2018,6,4,Monday,34204
ym6cL0mv6wjh,2017-12-03 21:41:56,2017,12,3,Sunday,34205
8lkonGJaQ2S2,2017-12-28 21:49:55,2017,12,28,Thursday,34206
HYkAQ3pUlYsH,2017-05-16 12:02:02,2017,5,16,Tuesday,34207
1TNOD9dm8Yje,2018-06-28 22:11:00,2018,6,28,Thursday,34208
rVaspbWf7KvA,2018-05-14 20:46:45,2018,5,14,Monday,34209
CbVv9S4J4Fql,2017-11-09 23:01:02,2017,11,9,Thursday,34210
atRqJye4deED,2017-10-01 13:44:24,2017,10,1,Sunday,34211
EfF0bxXNJZ5z,2017-03-02 22:09:49,2017,3,2,Thursday,34212
ySqQ9SEy74BN,2017-07-31 16:03:55,2017,7,31,Monday,34213
P9hzrDNhUHpQ,2017-11-23 12:51:18,2017,11,23,Thursday,34214
i3QYHTFVaBRv,2018-02-28 23:30:36,2018,2,28,Wednesday,34215
8wKOeiN6JPBA,2018-04-12 00:12:11,2018,4,12,Thursday,34216
12pXo8ms9HDq,2018-05-21 19:12:26,2018,5,21,Monday,34217
2C4G47FWrBM7,2018-02-19 22:46:38,2018,2,19,Monday,34218
rQpIdL3XJsEf,2017-05-09 01:57:10,2017,5,9,Tuesday,34219
laOZfaBIphjF,2018-03-06 01:16:25,2018,3,6,Tuesday,34220
9qFDLiL1nBAv,2018-08-02 12:05:20,2018,8,2,Thursday,34221
vrFPIk1Qvoq4,2017-11-09 18:26:19,2017,11,9,Thursday,34222
BgYt3zdPigVW,2017-09-13 18:28:59,2017,9,13,Wednesday,34223
xg3bppI0gLff,2017-06-10 15:31:35,2017,6,10,Saturday,34224
5BNwij959ZFQ,2017-07-19 22:22:34,2017,7,19,Wednesday,34225
0HWs5IYLwX6s,2017-04-14 18:37:14,2017,4,14,Friday,34226
x1wnKid5NZdz,2017-12-27 13:17:00,2017,12,27,Wednesday,34227
EpNO44BDHtpU,2017-12-05 15:11:03,2017,12,5,Tuesday,34228
Yt0p2qtF05nj,2018-08-21 21:15:52,2018,8,21,Tuesday,34229
xeRpWWvgA3Qb,2018-06-27 10:15:28,2018,6,27,Wednesday,34230
S6XTC9Hl9VKo,2018-03-10 11:14:24,2018,3,10,Saturday,34231
jWRup26O0Mll,2018-03-23 12:58:28,2018,3,23,Friday,34232
Zb7Tm3nfsWYy,2018-05-26 19:31:27,2018,5,26,Saturday,34233
KLWrDYi7RTZu,2017-11-24 19:03:03,2017,11,24,Friday,34234
KucqQBaeUeT7,2017-01-22 18:30:51,2017,1,22,Sunday,34235
lyTayFruVtI3,2018-03-26 18:15:32,2018,3,26,Monday,34236
m4kcy1Wa698Y,2018-07-23 09:29:05,2018,7,23,Monday,34237
T04ZaqydpaeT,2017-11-06 20:40:57,2017,11,6,Monday,34238
SHHKEE0AmckO,2017-10-15 13:26:10,2017,10,15,Sunday,34239
tDodYGszmDP7,2017-05-05 17:02:14,2017,5,5,Friday,34240
LHuxmi1wTqj3,2017-11-17 19:48:19,2017,11,17,Friday,34241
RTM5fh5a2s8a,2017-10-14 11:08:24,2017,10,14,Saturday,34242
Lgvhfr27jdfP,2017-07-20 23:03:33,2017,7,20,Thursday,34243
amcfRbM7Ger8,2017-10-06 12:54:34,2017,10,6,Friday,34244
NlSbDGZBtmjO,2018-04-17 09:10:35,2018,4,17,Tuesday,34245
evTNsaJogq1n,2017-06-14 15:39:33,2017,6,14,Wednesday,34246
cZ2ExB6bKO7v,2017-12-01 13:58:41,2017,12,1,Friday,34247
ilyiIF7PRSWG,2017-03-05 14:27:03,2017,3,5,Sunday,34248
7Zp18KttM6AX,2018-05-07 11:03:26,2018,5,7,Monday,34249
vrXbNz3lwCjx,2018-08-07 23:19:34,2018,8,7,Tuesday,34250
cAVMG8BxWGzJ,2017-03-04 14:23:12,2017,3,4,Saturday,34251
3URprnUprMIl,2018-03-08 19:37:45,2018,3,8,Thursday,34252
lTqB9VnxYfRV,2018-08-09 22:37:32,2018,8,9,Thursday,34253
aawIy0LLMg1m,2017-02-06 12:19:55,2017,2,6,Monday,34254
pybMGamVWGRm,2018-05-28 14:18:26,2018,5,28,Monday,34255
WPSyFKX8SOyY,2018-04-18 23:03:54,2018,4,18,Wednesday,34256
6ZhVyMXiZ7cy,2017-11-27 11:26:14,2017,11,27,Monday,34257
XV6QAcT2zxtT,2018-02-15 23:31:17,2018,2,15,Thursday,34258
3q4jMeKR3isb,2018-08-26 04:51:22,2018,8,26,Sunday,34259
LBvW2nak6tZ1,2018-03-06 17:42:44,2018,3,6,Tuesday,34260
YrqFUTUJjkkU,2018-02-20 14:20:19,2018,2,20,Tuesday,34261
OWbLcHVfTUcf,2018-04-03 18:28:35,2018,4,3,Tuesday,34262
Tr7KuA30wI3p,2018-07-31 12:06:37,2018,7,31,Tuesday,34263
N7m81wz9a7DR,2018-04-24 14:32:51,2018,4,24,Tuesday,34264
lMMDVl0IOISu,2017-11-24 15:43:52,2017,11,24,Friday,34265
oCo8agx5XF2n,2018-01-20 12:44:23,2018,1,20,Saturday,34266
vw3kZE9xG5WA,2018-01-26 00:19:26,2018,1,26,Friday,34267
ZlI0Hb0i3PqG,2018-03-05 10:10:02,2018,3,5,Monday,34268
FU7CJaFKgPLq,2018-07-27 17:05:29,2018,7,27,Friday,34269
yObnA7xcpQPo,2018-07-28 09:39:51,2018,7,28,Saturday,34270
DPTFywsrg0cE,2018-05-30 09:46:25,2018,5,30,Wednesday,34271
aZQfju6sDiOu,2017-10-02 10:28:42,2017,10,2,Monday,34272
NSBI1O7SbPoR,2017-02-02 17:10:20,2017,2,2,Thursday,34273
8efW4d1GDIVo,2018-08-17 09:24:29,2018,8,17,Friday,34274
hzGhUyH3qdm8,2018-02-09 16:10:27,2018,2,9,Friday,34275
M2rq4cJ7FRyd,2017-09-28 15:23:02,2017,9,28,Thursday,34276
jAUola8DEyQu,2018-05-15 00:08:11,2018,5,15,Tuesday,34277
x0K9fIrF9ofH,2017-04-27 10:42:30,2017,4,27,Thursday,34278
JwQ6eQnpXrEo,2017-12-04 01:17:51,2017,12,4,Monday,34279
yn9Ru2OKA41T,2017-12-11 16:05:00,2017,12,11,Monday,34280
FXGQ7q48NAJ5,2017-09-22 12:39:58,2017,9,22,Friday,34281
i3JD94zI0UYi,2018-06-19 14:18:38,2018,6,19,Tuesday,34282
NN6ca5tvE8ef,2017-10-07 17:56:41,2017,10,7,Saturday,34283
MdcV9DMJK96A,2018-01-19 23:57:19,2018,1,19,Friday,34284
8OnlNgQK2esJ,2017-07-12 18:55:08,2017,7,12,Wednesday,34285
D1rD4RMK9cAI,2018-02-13 12:51:31,2018,2,13,Tuesday,34286
JpsXp5F9LL9w,2018-04-13 17:38:50,2018,4,13,Friday,34287
vznGPM0uuTxA,2017-09-10 17:45:39,2017,9,10,Sunday,34288
Yfu2yZPt34Ug,2017-09-16 09:34:01,2017,9,16,Saturday,34289
ZNyjpLFOTulf,2018-01-30 10:30:33,2018,1,30,Tuesday,34290
rawXeKkh6wia,2018-03-16 13:00:19,2018,3,16,Friday,34291
7UxE4FOjKmsK,2017-06-29 21:22:46,2017,6,29,Thursday,34292
Rv5x9d038Nbr,2017-08-10 09:47:46,2017,8,10,Thursday,34293
GNoJyZOe8HME,2017-05-03 17:24:06,2017,5,3,Wednesday,34294
SQ4kpKfWUkTX,2017-07-29 10:20:55,2017,7,29,Saturday,34295
9Kor6GXKGL3c,2017-06-20 08:52:39,2017,6,20,Tuesday,34296
D8jSbS67Nait,2017-04-04 13:57:32,2017,4,4,Tuesday,34297
RZkmwLjbK47S,2018-06-23 15:36:52,2018,6,23,Saturday,34298
niU5lhNoMVKm,2017-11-12 13:57:38,2017,11,12,Sunday,34299
FYyQiR2PGKwN,2018-01-24 19:13:01,2018,1,24,Wednesday,34300
dDvajG8kmfYT,2017-08-01 09:30:21,2017,8,1,Tuesday,34301
WtkpYy9kqdSi,2018-08-08 16:54:04,2018,8,8,Wednesday,34302
ojp9RgoJgoCn,2018-05-07 15:53:52,2018,5,7,Monday,34303
lCONt1YeJXEY,2017-09-22 07:54:26,2017,9,22,Friday,34304
1qmurK75539W,2018-06-30 12:46:42,2018,6,30,Saturday,34305
prQ2v1LF9e8o,2017-12-07 13:12:40,2017,12,7,Thursday,34306
oDSoHP47tTCp,2018-03-22 22:11:07,2018,3,22,Thursday,34307
cbcu6bJQlVOJ,2017-05-25 17:10:19,2017,5,25,Thursday,34308
kciElv3wHrXK,2018-04-17 11:25:43,2018,4,17,Tuesday,34309
eE3xvXTg5f5f,2017-10-31 22:14:43,2017,10,31,Tuesday,34310
CAaNkpM85ViH,2017-10-17 16:35:33,2017,10,17,Tuesday,34311
Brp0G6z8REmS,2018-05-17 16:39:45,2018,5,17,Thursday,34312
A3Le3QTuJJrX,2017-02-08 11:59:07,2017,2,8,Wednesday,34313
O8Sh1OOwVWdt,2018-04-10 14:38:47,2018,4,10,Tuesday,34314
1ZSeXk9w3HmV,2017-12-08 23:41:49,2017,12,8,Friday,34315
rAWIq495sXEX,2018-03-27 19:07:08,2018,3,27,Tuesday,34316
sr4S7UWnmwZt,2017-11-24 23:37:20,2017,11,24,Friday,34317
zebzkWROR2MP,2017-07-11 14:27:14,2017,7,11,Tuesday,34318
CQYVA73OVVBd,2017-09-28 09:48:29,2017,9,28,Thursday,34319
5M9ncwFZuuNa,2018-01-26 13:55:40,2018,1,26,Friday,34320
r9QW2bCDniEM,2017-01-25 00:46:17,2017,1,25,Wednesday,34321
Qrke35m9wds7,2018-02-25 19:14:56,2018,2,25,Sunday,34322
AudGaBrjQFE3,2018-01-25 15:39:56,2018,1,25,Thursday,34323
eQ1E4jum30WP,2017-02-14 10:16:46,2017,2,14,Tuesday,34324
H9RoPlotSrGz,2017-08-11 19:18:12,2017,8,11,Friday,34325
4DVCVvoVAdEp,2018-07-11 00:13:33,2018,7,11,Wednesday,34326
0O9wSf7sAiHQ,2017-07-16 18:19:25,2017,7,16,Sunday,34327
NNBDkHUKlwe9,2018-07-13 20:06:56,2018,7,13,Friday,34328
3TZUjF3OzfnV,2018-08-09 19:01:16,2018,8,9,Thursday,34329
cKI0KgXPeC85,2017-11-21 13:45:03,2017,11,21,Tuesday,34330
PtwywqZCwD67,2017-10-24 10:10:35,2017,10,24,Tuesday,34331
5DCKppx7vtqT,2017-10-16 22:05:29,2017,10,16,Monday,34332
hfOUlELkiO5n,2017-07-03 01:12:53,2017,7,3,Monday,34333
UOD2mNhdeFim,2018-02-19 11:15:34,2018,2,19,Monday,34334
JJqWmcIG3h4Y,2018-08-20 23:58:59,2018,8,20,Monday,34335
efGJVdl5raBo,2018-07-18 07:41:58,2018,7,18,Wednesday,34336
tvug6yzF7Nwn,2018-07-27 10:50:09,2018,7,27,Friday,34337
SRopCHXhd1PI,2017-05-31 22:42:05,2017,5,31,Wednesday,34338
MP37N0iuTLkt,2017-09-04 23:02:26,2017,9,4,Monday,34339
VYJWt9EGB23A,2018-04-11 23:14:26,2018,4,11,Wednesday,34340
MbhDrJiyCZTO,2017-12-16 15:43:37,2017,12,16,Saturday,34341
XyydivjRC392,2017-06-01 16:05:29,2017,6,1,Thursday,34342
2mnchSyQVtU4,2018-03-02 12:58:01,2018,3,2,Friday,34343
hnn3ZuiaOpVl,2018-05-01 20:40:43,2018,5,1,Tuesday,34344
bR43b2DqtfCk,2018-02-22 17:58:21,2018,2,22,Thursday,34345
aypPC5StWxjk,2018-05-29 23:02:46,2018,5,29,Tuesday,34346
vgpirhxvEU2v,2017-05-21 07:59:40,2017,5,21,Sunday,34347
Cy06HRKRzE0h,2018-04-03 02:02:48,2018,4,3,Tuesday,34348
JLI5CnLAwdoN,2018-04-06 22:08:56,2018,4,6,Friday,34349
YeoDa82doUHM,2017-03-12 00:06:45,2017,3,12,Sunday,34350
0eJGLEG0CXLF,2017-04-27 13:06:59,2017,4,27,Thursday,34351
fJktZf9M6qKq,2018-05-30 23:05:14,2018,5,30,Wednesday,34352
gadC7QQROsTI,2017-05-16 10:35:37,2017,5,16,Tuesday,34353
3h5aWUeaV7cv,2018-05-30 18:09:10,2018,5,30,Wednesday,34354
g3UTDRMWEWNY,2018-02-15 20:09:03,2018,2,15,Thursday,34355
CaAOKYftIMM5,2018-07-12 19:28:50,2018,7,12,Thursday,34356
lwovWNHoKcRF,2018-01-17 12:29:36,2018,1,17,Wednesday,34357
cH7ZckH3TsKW,2018-07-24 11:54:43,2018,7,24,Tuesday,34358
jczevfPG4FKB,2018-01-17 10:07:25,2018,1,17,Wednesday,34359
CMcDsuuy5yGK,2017-11-24 22:10:32,2017,11,24,Friday,34360
95Dii66mRrAs,2018-03-13 15:44:03,2018,3,13,Tuesday,34361
5pC2KJQdgNn3,2018-08-15 18:01:23,2018,8,15,Wednesday,34362
6tFA4DHH3CYn,2018-07-10 22:19:07,2018,7,10,Tuesday,34363
l30qEcnCc5tc,2017-06-14 23:43:18,2017,6,14,Wednesday,34364
etoxEo2pTWjv,2017-12-19 01:55:44,2017,12,19,Tuesday,34365
cm4AM9qCazQw,2017-08-05 20:27:54,2017,8,5,Saturday,34366
TBI5VfOwvFpt,2018-07-31 13:18:12,2018,7,31,Tuesday,34367
2uLJHN5X0EXs,2018-03-03 21:49:27,2018,3,3,Saturday,34368
k6o9sysVpfl0,2017-10-02 15:52:50,2017,10,2,Monday,34369
aqrPZdNU8Q5B,2018-03-24 22:01:59,2018,3,24,Saturday,34370
nGVHXpUju6Bc,2018-05-24 15:47:39,2018,5,24,Thursday,34371
n0aew7eSZJfF,2017-02-08 16:40:12,2017,2,8,Wednesday,34372
54VfKVKUAhYY,2017-11-02 14:15:13,2017,11,2,Thursday,34373
X8QboSaM9Boq,2017-09-26 16:55:16,2017,9,26,Tuesday,34374
gTHsx9ss4YW3,2017-11-10 10:25:55,2017,11,10,Friday,34375
pHQ6PRESt7gq,2017-11-05 20:03:17,2017,11,5,Sunday,34376
Zk1W5Bxz9Mna,2017-10-27 12:03:58,2017,10,27,Friday,34377
t0zlNe9QByUt,2017-07-13 20:52:45,2017,7,13,Thursday,34378
Idmm57w3vYOW,2017-05-06 16:19:08,2017,5,6,Saturday,34379
ItFLTBUBaWTo,2017-06-07 17:29:31,2017,6,7,Wednesday,34380
U4oLJxFsLgDs,2017-04-06 13:56:03,2017,4,6,Thursday,34381
ZJoBxXsgcCzC,2018-01-17 10:05:20,2018,1,17,Wednesday,34382
wlSYcHISyaIp,2017-06-20 21:56:51,2017,6,20,Tuesday,34383
Eh83mWN8DXc2,2017-09-20 14:49:31,2017,9,20,Wednesday,34384
cbDMEehBSKsk,2018-03-22 07:39:35,2018,3,22,Thursday,34385
67fLd3Fk79nV,2018-08-22 02:31:38,2018,8,22,Wednesday,34386
31MDB6MdIv3G,2017-06-16 21:56:17,2017,6,16,Friday,34387
pNzx5VauQv8I,2018-01-14 09:44:54,2018,1,14,Sunday,34388
MntwuSqaPHPP,2018-07-16 15:34:37,2018,7,16,Monday,34389
pshCOWnAGLBh,2018-05-14 15:12:30,2018,5,14,Monday,34390
hoaDgpwN34Bp,2017-05-22 14:07:45,2017,5,22,Monday,34391
pcCnZUlNGaqw,2017-02-13 18:39:12,2017,2,13,Monday,34392
m7oPFqLCvRma,2017-11-21 11:04:31,2017,11,21,Tuesday,34393
esZdkHKlo4b9,2018-05-02 08:18:06,2018,5,2,Wednesday,34394
L35nECPe060p,2017-09-22 23:46:36,2017,9,22,Friday,34395
nJa7iA6NlVj9,2018-02-12 17:55:42,2018,2,12,Monday,34396
m1tmggjt4BIp,2017-04-19 14:13:07,2017,4,19,Wednesday,34397
wxc3vM89fYsN,2018-05-30 12:06:23,2018,5,30,Wednesday,34398
LAvGuqid7uVS,2018-04-05 16:09:49,2018,4,5,Thursday,34399
bmrMmSEP6xrv,2018-04-18 15:24:47,2018,4,18,Wednesday,34400
WlbsON1Ag3Z3,2017-09-17 20:39:20,2017,9,17,Sunday,34401
5NOjbJkVvkNp,2018-08-10 22:51:23,2018,8,10,Friday,34402
xrwe50S0eKqb,2017-06-15 13:54:38,2017,6,15,Thursday,34403
6hxS6TYOBu5X,2017-04-27 18:04:27,2017,4,27,Thursday,34404
wt1Vl3yfS68i,2018-06-05 11:15:41,2018,6,5,Tuesday,34405
8Ce7prF3CG18,2017-11-08 13:36:17,2017,11,8,Wednesday,34406
rjInlAqOeS10,2018-03-29 17:51:59,2018,3,29,Thursday,34407
7kBbHaXoGyIm,2018-05-06 16:41:34,2018,5,6,Sunday,34408
PSA1rBaLNMTG,2018-03-26 13:32:27,2018,3,26,Monday,34409
PohtTNLPUq9A,2017-08-31 15:13:44,2017,8,31,Thursday,34410
B16DXMA0wkfr,2018-02-24 15:00:27,2018,2,24,Saturday,34411
W0ykV9Eq5Rhb,2018-01-13 23:58:01,2018,1,13,Saturday,34412
aUjVRgNKZH3o,2018-01-13 00:42:29,2018,1,13,Saturday,34413
oJcTXiw9eTOr,2017-05-24 14:12:37,2017,5,24,Wednesday,34414
pbbkHuxiXbG3,2018-03-15 16:50:20,2018,3,15,Thursday,34415
1azCHyVKk1SS,2018-02-07 16:03:58,2018,2,7,Wednesday,34416
AbbZMGjG7lcr,2017-06-01 22:45:00,2017,6,1,Thursday,34417
LOMbGLTv77ZA,2018-06-20 13:25:15,2018,6,20,Wednesday,34418
38WRbtu55Wdo,2018-07-16 20:54:03,2018,7,16,Monday,34419
SJyOTH8k9I0R,2017-12-05 13:49:27,2017,12,5,Tuesday,34420
mIIpXBxaDwli,2018-02-02 18:17:19,2018,2,2,Friday,34421
ydqM6BaEyLog,2017-07-27 08:44:21,2017,7,27,Thursday,34422
nBTMpxje7tIO,2018-04-25 11:11:13,2018,4,25,Wednesday,34423
QC3l97C9WbVb,2017-08-05 19:14:48,2017,8,5,Saturday,34424
sRlHPOXQlNhm,2018-02-06 22:24:19,2018,2,6,Tuesday,34425
t1A6CpOSg3yJ,2017-12-13 09:19:40,2017,12,13,Wednesday,34426
bd7KGkbcdqHa,2018-02-22 22:03:15,2018,2,22,Thursday,34427
2IBtibaYQ89O,2017-04-08 19:22:41,2017,4,8,Saturday,34428
EojaWf3pbDK1,2018-03-09 14:58:05,2018,3,9,Friday,34429
YItew8XU7DzJ,2017-12-08 19:36:27,2017,12,8,Friday,34430
NyG63RY6JYGf,2018-03-05 22:32:41,2018,3,5,Monday,34431
JrGyQLWYKHn6,2017-05-17 19:00:56,2017,5,17,Wednesday,34432
DM9VsKgoUehQ,2018-03-04 00:14:09,2018,3,4,Sunday,34433
bdVHSEHey5Wz,2018-06-10 10:05:52,2018,6,10,Sunday,34434
RMrLXVGCNyLu,2017-05-17 14:51:43,2017,5,17,Wednesday,34435
7mk58lVfoZmC,2017-11-24 16:09:01,2017,11,24,Friday,34436
5jAsrsHheVh7,2017-04-25 07:08:25,2017,4,25,Tuesday,34437
rwiRiPnjWBUB,2017-03-10 14:45:51,2017,3,10,Friday,34438
31q3BwFPeUNT,2018-02-15 09:50:21,2018,2,15,Thursday,34439
1s8LrNKGIjbf,2018-06-12 08:51:21,2018,6,12,Tuesday,34440
u8q18ZytsAVC,2018-03-07 11:07:38,2018,3,7,Wednesday,34441
qhGngmmRtqCx,2017-12-23 21:25:59,2017,12,23,Saturday,34442
R1ExIXiNPTbe,2018-02-02 17:15:48,2018,2,2,Friday,34443
YQhaMdMHQbKl,2017-11-25 20:54:39,2017,11,25,Saturday,34444
JAqgIlYQVST7,2018-06-25 16:20:24,2018,6,25,Monday,34445
LmummlNuZhN3,2017-11-23 16:47:19,2017,11,23,Thursday,34446
nK1xT2c96qV4,2017-10-08 14:53:58,2017,10,8,Sunday,34447
YhtjzGgjF8ST,2017-09-23 00:58:28,2017,9,23,Saturday,34448
uo6VPQ1ERWiO,2018-07-15 07:56:27,2018,7,15,Sunday,34449
YXBk9dEcPUda,2017-11-24 13:53:24,2017,11,24,Friday,34450
ejsoYiIiunXI,2018-08-13 13:14:03,2018,8,13,Monday,34451
8P7UAlnMHAJM,2018-05-21 21:26:53,2018,5,21,Monday,34452
OyuQxCnvMU7q,2017-10-18 21:54:17,2017,10,18,Wednesday,34453
ad2nrezZ3OYn,2017-03-03 08:32:31,2017,3,3,Friday,34454
9vUXVcjjMzAa,2017-11-27 03:36:40,2017,11,27,Monday,34455
adQJc8ysnMG1,2018-05-07 08:58:38,2018,5,7,Monday,34456
mJrMbvo9N8wp,2018-02-22 13:04:20,2018,2,22,Thursday,34457
uDGlcNO3J8mf,2017-10-05 09:13:21,2017,10,5,Thursday,34458
5DshIhWvysrw,2017-08-09 17:08:30,2017,8,9,Wednesday,34459
cxFRmpIKG3j4,2018-06-28 23:20:15,2018,6,28,Thursday,34460
rzeLKf9Fo0oV,2018-01-25 23:52:32,2018,1,25,Thursday,34461
Jc5Xc6TqXTQT,2018-04-09 11:00:51,2018,4,9,Monday,34462
RETluQkwDKiq,2018-04-16 21:49:34,2018,4,16,Monday,34463
ToJjqRNYnlWe,2018-08-19 11:55:56,2018,8,19,Sunday,34464
llPUuGIK39QF,2018-05-02 21:07:22,2018,5,2,Wednesday,34465
tTWdwwKM5UFf,2017-10-25 12:46:59,2017,10,25,Wednesday,34466
l79xz5DKua1I,2017-02-26 17:55:11,2017,2,26,Sunday,34467
MaOXlGZOMdZ8,2017-12-01 13:28:30,2017,12,1,Friday,34468
0cxbV4rvSk8z,2017-07-19 10:37:51,2017,7,19,Wednesday,34469
OLN8ZiEVRO2E,2018-08-13 18:26:49,2018,8,13,Monday,34470
0aZBwyYEtIGY,2017-08-23 22:58:05,2017,8,23,Wednesday,34471
Hazz0fPjS4J2,2018-02-15 21:23:09,2018,2,15,Thursday,34472
DZNAQJwsqXwc,2018-06-30 20:39:53,2018,6,30,Saturday,34473
zQv1BmtBu9MT,2017-10-25 15:22:53,2017,10,25,Wednesday,34474
eCnrFP8tqfur,2018-06-14 21:03:49,2018,6,14,Thursday,34475
UQO5PVQcrWno,2017-08-04 10:08:27,2017,8,4,Friday,34476
bZxWkZxgXJLu,2018-06-12 11:38:30,2018,6,12,Tuesday,34477
sBHxGzNHUIF9,2018-03-30 15:51:34,2018,3,30,Friday,34478
vhjCRsX4GvyI,2018-03-06 07:41:33,2018,3,6,Tuesday,34479
