customer_id,customer_city,customer_state
UroQ95sZorzY,sao paulo,SP
HFwUYfKWKjyd,sao paulo,SP
VwsecGz7erIo,campinas,SP
tVOD4QMJB9SA,campinas,SP
Y3W2a2VLrcaI,sao paulo,SP
3MjluQ0JSmzC,foz do iguacu,PR
dcH7KH8syquG,belo horizonte,MG
82ytMVz08kmE,londrina,PR
ctCTNmKqs0N4,santos,SP
moE7ti97TNbD,santa maria,RS
jexDaSnm3fSX,araraquara,SP
4laTaFi5qVK1,sao paulo,SP
C6hYdhbWq2R2,belem,PA
x483Bg0TJuKd,sao paulo,SP
5U9yoFSK9mA9,santos,SP
9eTX9jMXvW1z,sao bernardo do campo,SP
EWmX20dwvvRz,sao paulo,SP
DXAFJACcc4kE,ivai,PR
SPUSVPhBW0bT,sao paulo,SP
t1XIkqXJ9q4H,sao paulo,SP
8t9YmX9gXM7i,guaxupe,MG
pWP9493fuySa,sao lourenco,MG
idwr1IsEKz8H,belo horizonte,MG
xt5vbsWu8Br7,campinas,SP
0HalCoEBhmPV,rio de janeiro,RJ
4xnqEyQq0shp,salvador,BA
sJszjXjTy89e,livramento de nossa senhora,BA
q5Etsr8bvE21,sao jose dos quatro marcos,MT
HCB0ltPKpGBU,jundiai,SP
tLTlDSTyNk56,sao jose dos campos,SP
rRxmryb8AMfg,belem,PA
wU9X2gVj6M3Q,esteio,RS
eZYvMdCy5g5J,embu das artes,SP
mussiK4Frhjj,jandira,SP
VryMOMpxIsga,mirante do paranapanema,SP
zZG5sIwM3707,rio de janeiro,RJ
oQtkx2a7fSWR,imbituba,SC
NLKqcaeXg25j,maceio,AL
GMHBcKCgk6yH,santa albertina,SP
gBWUqPVhE0jN,poa,SP
ubEZzpZNHkFM,sacramento,MG
ehaqe8xQOpIr,santana de parnaiba,SP
AnHaJLF3QnBu,brasilia,DF
JJB5uELy1pYy,vargem grande paulista,SP
H4rgAuvtMvym,santa maria,RS
g0a35w3GEioE,aperibe,RJ
2B3cDOHFIXk1,bambui,MG
NAbj8oUw1bS7,sao paulo,SP
Cao1G1FhEhJL,sao paulo,SP
qbSOHo2wBqTH,florianopolis,SC
5OAR8lROKAcm,sao jose do rio preto,SP
qp5yJSgiwAjp,sao francisco do sul,SC
rv2NO94o6mkQ,ponte nova,MG
QLsEagIUuAv0,francisco morato,SP
LcKPimpOS13D,sao bernardo do campo,SP
yToY21rY3kIx,betim,MG
0xYmHjke2AEx,alvorada,TO
htbsDZ5Zz4YL,birigui,SP
kN8T0V1Rs91M,belo horizonte,MG
SDhb6ZlZb4V3,sao paulo,SP
7T8ihIIEtsSY,belo horizonte,MG
jJwC691Dqvse,porto velho,RO
EgdhmQWGH6AB,sao paulo,SP
zMNQN0cpl873,sao caetano do sul,SP
w0245SOmvLAP,tres de maio,RS
j7ZM17cvPebO,sao paulo,SP
AvQXPW6aIgmm,curitiba,PR
suy9mShV4usD,florianopolis,SC
ju4psD5ajATr,cidade ocidental,GO
FK7sJpkZlc5t,sao paulo,SP
x5O773SeVLHj,ouro preto,MG
eUWjxYH7ycCu,ourinhos,SP
tzoQtYRZ45w5,palmeira d'oeste,SP
8Jder9MoT2Em,presidente prudente,SP
6PGKJauHJX7j,niteroi,RJ
4NodXssfZap0,tremembe,SP
iXQvDvAuDrlI,nova bandeirantes,MT
zy1lWw3VdGL1,brasilia,DF
7r6M3enjhFMS,maringa,PR
mtL1wr4vrcaC,sao paulo,SP
8OBB6vsONKj4,sao bernardo do campo,SP
JMMEFjMcRprg,sao paulo,SP
CLGFymiYWUTk,rio de janeiro,RJ
XZVcXCz7YtaU,ribeirao preto,SP
BB5vRI7QJOIK,bayeux,PB
MLkzZJxvzID7,maracaju,MS
ZkFZHTd43d4P,sao roque,SP
uzlJxqBV4eEX,curitiba,PR
En4JgwApoaUA,sao paulo,SP
iHBp5XLybgPp,rio de janeiro,RJ
xoIYib3inNOG,biritiba-mirim,SP
odidUJbrHEll,caraguatatuba,SP
X4fgULySaL4e,americana,SP
bK6HKefdRjAv,dracena,SP
I8EqO5MOUJiS,sao paulo,SP
rZ5R2qUOkZ2R,sao paulo,SP
E3kgZwscX29i,tremembe,SP
WqlQiReS77e5,juiz de fora,MG
MuITQKaIKfUM,vitoria das missoes,RS
yU6e42oYIoGU,rio de janeiro,RJ
6lR25cUzIuEE,marica,RJ
rOZy28GIkQPU,bage,RS
UQPP5mAigxlu,contagem,MG
8Qnrrf6BpGPo,rio de janeiro,RJ
ty22uXPEimIb,belo horizonte,MG
E8F9tyvmSLfL,rio de janeiro,RJ
ZUP5bnxE2YHg,pouso alegre,MG
vFoepgs0fbGh,cantagalo,RJ
RYztnvzVrG2n,guarulhos,SP
94E8cWrASfeO,salvador,BA
4B4BS47ls8Na,sao luis,MA
eUbPXDTCwiPi,sao paulo,SP
77uvdR40gY8G,varginha,MG
PT7pC1gtiQ7F,rio de janeiro,RJ
s6y1Vwzrd0o0,sao paulo,SP
8FF3qxoJEwlQ,sao paulo,SP
QfCf22BKfFdu,valenca,BA
MVZsAITXBKYd,nova iguacu,RJ
PmfEJgwNsrJx,nova iguacu,RJ
bM3YYP6POV1w,sao jose do rio preto,SP
qSZBgSa5N485,sao pedro da aldeia,RJ
GuecLxYFwhrW,getulio vargas,RS
NLaA5jqXPmiH,sao paulo,SP
5lTsKh6pfiwq,sao paulo,SP
N5WprSCfLTxp,hortolandia,SP
mYwuGuifMUre,curitiba,PR
pc6P04iS5WnS,manhuacu,MG
vvJvW0pHTZOQ,recife,PE
nqrMv2S6g6g2,sao bernardo do campo,SP
Ok2zTuiAKWBH,sete lagoas,MG
RsrwVjAkf4XW,campo largo,PR
EkABX2ltHpcg,itatiba,SP
dMaAUuyjWGtN,sao paulo,SP
YUjoOj1UgI48,ibirama,SC
ThZFX1hUjDyi,santarem,PA
zZ6MSfTx0ham,sao paulo,SP
hT6pYjL7M1CK,goiania,GO
vPo1h8XXjesf,sao joao de meriti,RJ
bicXWbdOL7xq,florianopolis,SC
g7wWhdSZ3vAb,sao lourenco do sul,RS
BqUTBiFuBwAQ,aruana,GO
v8301TikfnlP,terra de areia,RS
4InRG6IuBfFY,porto alegre,RS
71nWXEPuTfGr,aracoiaba da serra,SP
A7yLccTgVNw9,teresina,PI
Ooo9azGLj33i,sao luis,MA
jJ0Uj6lXCkOP,limeira,SP
zn4odeMg0mZ6,sao paulo,SP
nRY79DaBvjNF,sao paulo,SP
WfrQBGXuLPTH,rio de janeiro,RJ
Yu6npflTJ86D,sao bernardo do campo,SP
aD9WtH7MTYUT,itabaiana,SE
UPNnWBmrzAUK,curitiba,PR
BUfPHiq3bw9W,sao paulo,SP
Jo0FlHf8KIVg,sao paulo,SP
C90rXLrM59Gi,porto alegre,RS
Fx6U8h4UzIet,sumare,SP
a7xDpSd5kHJI,macae,RJ
bvvjEi5Qbscp,mongagua,SP
jnEiTPES5ZND,caxias do sul,RS
dAYyhzBl7ddC,sao paulo,SP
ehP2SZO11m3t,umbauba,SE
Rljf1mLiASEO,rio negro,PR
n3pmQOGjlOuf,parauna,GO
EPayTz4LI7hW,limeira,SP
YxcQmwIRw1b2,lorena,SP
frUzFkjakdaq,medeiros neto,BA
ZW2MSVrwcOLA,santo andre,SP
tEuhxmx1bFmD,macae,RJ
SRqWb6MUymGb,cascavel,PR
IhVLnrx9xUBm,guacui,ES
Ej0NS0EL2Gak,sao paulo,SP
7N26NDrrg2K7,sao paulo,SP
IPPxN4jDitP2,afonso claudio,ES
lhu4wh8ihwnH,caxambu,MG
1eRmMImzsZqz,piracicaba,SP
NaHpRwvKZsKM,entre rios de minas,MG
AJGKBe2wBEOJ,sao jose do rio pardo,SP
ufD4xr5oqW5C,rio maria,PA
lauhOb2nnG7H,praia grande,SC
2Q4Op3ROvxtf,osasco,SP
aFC7GIG3jhOt,belem,PA
D9ZmG2jcpzBM,curitiba,PR
RYD4FOfdC2dc,regente feijo,SP
ktpRlwRuB99t,rio de janeiro,RJ
gLO2yZMphaDT,sao paulo,SP
RgCjrfjkIG01,taboao da serra,SP
ScIcsqatn1D1,salvador,BA
4E08dNfLGrI5,brasilia,DF
4hVE7IPonMEC,sao paulo,SP
1LZSd7k3MksF,cajamar,SP
SLjf9xubU9RO,sao jose de ribamar,MA
lZxWnzDa6vJ3,canoas,RS
whr2TdHWkH2a,cafelandia,PR
CMFmDkhvcjMF,foz do iguacu,PR
HeV72yofqPgR,belo horizonte,MG
YgkvchM02zkH,santa rita do passa quatro,SP
jLnjq5rPHTK4,cariacica,ES
z1NXXJq7fgKF,belo horizonte,MG
ItGsrSaChrnw,poa,SP
fdRFbsrQOZ1U,sao paulo,SP
cNQwpsZmcRRW,mafra,SC
48ewJlOhG1yz,santa cruz do rio pardo,SP
UqM7pPQVlqmQ,cuiaba,MT
qqjd85zd1I4v,janauba,MG
lwz2zcbte0qi,caxias do sul,RS
zbodM5YqJl9z,quirinopolis,GO
vPplaK1h2EFC,sao paulo,SP
k9WFwQSG4le1,jundiai,SP
4YRlyIznTUfB,irece,BA
eKKIEM1v9A8O,itajuba,MG
DKyQ302gcK4C,curitiba,PR
DKUSFOoPJRQ8,forquilha,CE
K26cnVVUvddn,caieiras,SP
2MmLaZNsXTCk,angra dos reis,RJ
JRajt9kUVmDL,sao jose dos pinhais,PR
ltSd94AvULCd,sao vicente,SP
n9sjhhKU413j,osasco,SP
vLGOtSRKXzKq,sao paulo,SP
jJEdW3lSGw2F,niteroi,RJ
Jxl846fkSMEW,ubatuba,SP
pKeQl5bj8bIz,mage,RJ
mIrO2QJLd5n8,sao paulo,SP
CCVD60vlG01M,tupa,SP
nYeRM1Q87f53,rio de janeiro,RJ
VbJpCLRJS0k6,passos,MG
853Mo6NqLpqZ,sao paulo,SP
oTW9YnXbkvKh,saquarema,RJ
oFuPJgDEOiAp,niteroi,RJ
XfWWuHt9J5B4,petropolis,RJ
xfqnJliQlwcZ,santo antonio de jesus,BA
BqIL1SmRtPTl,taboao da serra,SP
Czxf0L2RsKU7,campinas,SP
ta45vILmdCEe,joinville,SC
OxeSqW2ZLNPe,sao paulo,SP
TSMunqIyj9oE,sao jose do rio preto,SP
Z2NlONyim9PI,diadema,SP
EGBk5yUiygm3,sao mateus,ES
fSzj3He4hbtX,sao paulo,SP
NNBi1LUWgz1n,juiz de fora,MG
AhAAplysWd1V,caraguatatuba,SP
ZJKi17LIRARo,belem,PA
ivKtF5z1xnqg,sorocaba,SP
r9U7E5XmcCjr,santana de parnaiba,SP
lImCYm028EDy,sao paulo,SP
tqeVpmNNJV0S,rio de janeiro,RJ
VJG2j4uRwcZQ,rio de janeiro,RJ
AF6FAjmwSORn,abreu e lima,PE
VICRR9Xqi5fG,belo horizonte,MG
aygksgKHHBd1,belem,PA
QEv4MFRHuIQC,itajai,SC
GyvW89AuNAKC,vitoria,ES
E7taY2cSCXEV,niteroi,RJ
SiNmAsqbgbp1,rio de janeiro,RJ
moET3z7nwXSP,osasco,SP
M3V58OEg0ZiK,sao luis,MA
uUzmxp0Sqm99,salvador,BA
KjeQHZNYKlDd,belo horizonte,MG
Gn3didTivSaS,sao paulo,SP
ewlb6b9Z0Pre,santos,SP
cQly8Mschf1O,alagoinhas,BA
o2N8o518AaO3,sao paulo,SP
KDvP5eyHasyX,gramado,RS
VDEkmib4GRYH,cristina,MG
I1zQZxYHyGPu,sao paulo,SP
ZMRQuWdiGOpD,itapevi,SP
2qfoFXym5jCK,uberaba,MG
KfvJJ97uOb4F,curitiba,PR
ZmTL2A3RSXHr,antonio prado de minas,MG
NDSSDhpAclz4,belo horizonte,MG
RpG8qxqGWOMD,boa esperanca,MG
UK7NH54VZA5w,porto alegre,RS
Iu0m6IT20WAR,mairipora,SP
5TaBwYuMmoiU,sao paulo,SP
qLCIs8QbQKuR,belem,PA
O1Dk01vOMDDk,sao paulo,SP
WhWUkj1FzPp8,sao paulo,SP
3D7Xg3XGSfed,canoas,RS
r1pB6xyosa4A,sao jose dos campos,SP
YJO2uanJcx6W,sao paulo,SP
Ax07jYBkvu8R,tres coracoes,MG
vwCUUPaXa8h5,rio de janeiro,RJ
FLMVajVuJ4pk,rio de janeiro,RJ
PvuOYuINmglx,camaragibe,PE
7NxMD1cldCSb,sao paulo,SP
VJsJOBBV1Xcl,sao paulo,SP
upbtbWGXIlHY,natal,RN
EZEI3q6iijrJ,sumare,SP
GTn94CywAYb9,manaus,AM
DGPe9nod3Bcz,sao paulo,SP
sdvyiQEWQ2uF,sao paulo,SP
k32YD1S4Q2Ln,sao paulo,SP
mSE7Ik8N3iw9,santo andre,SP
A70oiLbThHTO,sao paulo,SP
gaFexQXeQF01,santo antonio da platina,PR
foz1xqP8Wt2D,niteroi,RJ
Y2eJLxbeA3bj,hortolandia,SP
5ZDZQb1zEhYf,mogi das cruzes,SP
yqmK9N22BvHt,sao vicente,SP
zbpiMk3qYMjB,vila velha,ES
wlE25dWxS3gp,brasilia,DF
55JSQfowhyed,sao paulo,SP
uz9wL0oTRb2y,parauapebas,PA
ippJPT0r8RC1,uberlandia,MG
Yeal3uPoPDcw,santo andre,SP
zFcDFncwp4wy,sao paulo,SP
vvRRc5ezkBiy,niteroi,RJ
xZb9TgQibmhZ,uaua,BA
0QNZpr2Ckqop,belo horizonte,MG
JBSN3I4jCJPO,sao paulo,SP
7sIg8EzXsfFT,curitiba,PR
g1EuDOLfprvF,santana do livramento,RS
Go7dbotA6isd,guanambi,BA
5RwkoQoLeenz,sao paulo,SP
RVluWp525MRr,brusque,SC
FG5NDHHvwBLw,guarapuava,PR
17VIDFr9bIR0,aracaju,SE
xEEgHkNlf6zS,chapeco,SC
G6dWIPuwBv0L,sao paulo,SP
Z6nTIwIGJMZ0,pirapora,MG
kcAnNcRPIH5q,sao paulo,SP
5JVrym6vjml3,nilopolis,RJ
sPeCzxqYhfWi,guarulhos,SP
ey53zUyG9YL3,divino,MG
vMhqgAyhNhTj,santa adelia,SP
Uhj66ias5qMk,portao,RS
8XhH1G1pjNkE,poa,SP
wh5oSMv014JQ,analandia,SP
rVmuBSuljYYg,guarulhos,SP
RxsIRM12OJwN,cubatao,SP
nWaJsvDdYPNk,resende,RJ
UM0mWJ0usAfJ,florianopolis,SC
pCSeHMrKNXPj,palhoca,SC
aBdKzyVrMqCy,alto parnaiba,MA
ryoHNu1WhtTS,resende,RJ
0Z5pETEBqzBy,paracambi,RJ
gvr4WN0wlsxj,florianopolis,SC
56ERAnFE8Dd1,rio de janeiro,RJ
9PckftjZG2Ed,blumenau,SC
KsrLmUYdXKFj,sao paulo,SP
Ah9xJGJQbd4O,rondonopolis,MT
hGXWerp0cTht,birigui,SP
u8eWmEnqRVvZ,marilia,SP
1Y0SNw08Ty4I,sao jose do rio preto,SP
5QEMtEqglmSO,itaquaquecetuba,SP
L3LtmHoqeDHF,sao paulo,SP
Z6LcSq7T00gV,rio de janeiro,RJ
UTYB4Hnhql9O,caratinga,MG
TPgft9HKCszW,rio de janeiro,RJ
3JAt08GbmKnU,indaiatuba,SP
sc3HObCrJNY7,suzano,SP
271QyigKLS8F,itaberai,GO
ZZiKhH38e1Pq,varginha,MG
btyZ2MhW1BqE,marataizes,ES
o9yBdX3jUDgc,rosario do sul,RS
0T6xYpqDuw1f,sao paulo,SP
tYHWm4lSRcuX,rio de janeiro,RJ
Wxp2xyP6x4j6,limeira,SP
eZzxObIYw2bh,diamantina,MG
E2jx0rCLoc57,lauro de freitas,BA
xvE1G4VCo1yO,rio de janeiro,RJ
JxxvB475mTDh,paulinia,SP
iCq0RmM13E9x,campinas,SP
1SttwRmZtIu9,sao paulo,SP
K6jJKnrFrmSY,vitoria,ES
kq6mJMn4GNul,valinhos,SP
6KrliHtG7Kk1,volta redonda,RJ
oW3kfwFocD8k,porecatu,PR
ZYljZ69O68V3,porto alegre,RS
ikF1xPs5iHob,niteroi,RJ
bJdcL1tPXmRI,osasco,SP
igeMcqNeCe4d,rio de janeiro,RJ
uO8V90bmwbP3,osasco,SP
PLaJnztiHXnG,porto seguro,BA
l8BzkRIfsu7f,santos,SP
Ne3xrwRAj5XY,sao paulo,SP
E9pexDwOV1ah,sao bernardo do campo,SP
XptRhwvonHwk,brauna,SP
r2hMC5NpFnMS,mage,RJ
2FHKgzP9AUts,rio de janeiro,RJ
kwpwwNsJpBaM,niteroi,RJ
nSprRCg6bFAD,uberlandia,MG
rgGx6x2wnKbS,sao joao da boa vista,SP
cBXc26VLRSgD,ilhabela,SP
cTxgPHc32Esd,niteroi,RJ
lmw4VkGXQzdf,campinas,SP
5ADyXqaEuSzq,ponte nova,MG
xxzhK5ydiheS,venancio aires,RS
GrN8cMUJlcjB,arraial do cabo,RJ
R74UfWnf7dPm,catanduva,SP
BEUmWfOFgAbz,sao paulo,SP
FiyRfVnGcFmE,caraguatatuba,SP
9bSl4C0JT2Vh,uberaba,MG
d33ANbDbo21p,alexania,GO
IkuUR3d9GK5Z,rio de janeiro,RJ
1cI9Sn3bZrcp,maua,SP
xp3fkzl91GNo,sao paulo,SP
DYV7GgFpghhQ,rio de janeiro,RJ
bZimrFAyVkcM,alto boa vista,MT
2ZJQMFOAs7ow,brasilia,DF
H4kmXM0IPWUH,angra dos reis,RJ
nRPLi78Mai8j,ibiuna,SP
cHwfQfsTNghC,sao paulo,SP
ygmHoL5eemQe,sao bernardo do campo,SP
9D07gAesN2Mt,nova lima,MG
edNbxcm3toBv,fortaleza,CE
mgWSM7vM9WbG,cacapava,SP
IoZ2DK3Hs4Gr,santo andre,SP
ygt7SXi7jufq,campinas,SP
bYdt1xtt8zqP,sao paulo,SP
tdh2BqqucqDq,monte siao,MG
qgLFEPixCmV5,goiania,GO
NOxcaSkQZyLJ,guanambi,BA
HG00FXtNeTvq,rio de janeiro,RJ
J6OUHNsuf64d,caxias do sul,RS
yw1aKsZ8xvKN,valinhos,SP
TuxkuyHrwO7I,bananal,SP
MxFST7ygHNR8,belford roxo,RJ
CDEpSMorfX2J,belo horizonte,MG
aCCdp9bqk1HY,campo grande,MS
glMKYQ3inBRv,ipojuca,PE
oT48n9QRDWNu,charqueadas,RS
bTYm3PRfl3kX,porto alegre,RS
3l0N7Ghofp3B,sao paulo,SP
TS14jX9kQuwZ,louveira,SP
E67ub8Q5wnIv,rio de janeiro,RJ
7bZzGnBavwLB,campinas,SP
FZvmRPt1as4x,ibiuna,SP
cfoFbDhWxlAQ,sao paulo,SP
OddTFKj9Nqox,sao paulo,SP
bdYWubsESRgg,rio de janeiro,RJ
LgthPxzMXlo5,rio de janeiro,RJ
68FSzanlNyO0,paranagua,PR
lznvsoyIotvW,ponta grossa,PR
QlcbSwkrPxRa,belo horizonte,MG
jXnUzI1UdRxJ,sao bernardo do campo,SP
Zw7EIo30BS08,sete lagoas,MG
6EJErSL0spDd,grupiara,MG
fqr9kkunOL79,brasilia,DF
bqmyN55aeEHF,vera cruz,RS
qUADLoDoFbin,sao jose do cedro,SC
SYRT1JRK889f,sao paulo,SP
0riKmP2cQQVT,gurupi,TO
ntEciBwxrThQ,saquarema,RJ
JslFISEFKGDe,imperatriz,MA
jFHPqCX1rOIF,sertao,RS
Xum1Bss7CZ0d,sao paulo,SP
bjUaBOk29qSc,pacaembu,SP
MaP1B0qS6xOd,quixabeira,BA
NK0Paun9ia4z,campinas,SP
EUYWIkPeDXrV,ataleia,MG
E7R3zAIs3lxc,sorocaba,SP
1ODBoud5T8UF,santos,SP
X7ddMnFUUY93,rio de janeiro,RJ
uiyiFXwVbz51,jales,SP
10KDtP0YNqmx,guarulhos,SP
wxfPNBiRaafa,campo mourao,PR
L7od01XKzwYs,sao paulo,SP
lMNceSKiDml6,serra,ES
AFzs7IABrfTw,rio de janeiro,RJ
vNQWLi9335Dt,belford roxo,RJ
NhfbUYMDoGNs,bertioga,SP
PLbGp68W8h9Z,petropolis,RJ
JKKErwJ3Duh6,rio de janeiro,RJ
PpV3vixwJEpR,curitiba,PR
cTGjxnHOaIzk,itabatan,BA
8Ap4Fw3gD0FQ,montes claros,MG
8lkp4UEIgGBq,mesquita,RJ
JJAeFvQV8GEA,pirassununga,SP
cXEnoqD4SyrT,santa rita de caldas,MG
huLpAHpKPWQ4,nova friburgo,RJ
346att7v1zh4,salvador,BA
upQp5PRkzIRI,comodoro,MT
YHSA6860JxHs,alcinopolis,MS
dhfKDorznbl4,guanambi,BA
XGSUZLN5iMoG,valenca,RJ
PmYfN5BDvLjQ,sidrolandia,MS
kLNTyoL1fd4n,sao paulo,SP
vG0wR606CPai,campo verde,MT
NyCpYjiywkHH,osasco,SP
eXNg75G2A0aA,cerqueira cesar,SP
R2dYQqQAwX6e,maceio,AL
9QZTY5gThxG3,camutanga,PE
zsRsx5zJ5Czp,nova iguacu,RJ
tE0lezwmoXkk,osasco,SP
6dEvVTwc22sQ,andradina,SP
R3XrH7gT3zVF,brasilia,DF
vz258tt9gPN2,itaquaquecetuba,SP
0im8g3CLI1gk,sao paulo,SP
6E78ByFRVffe,belo horizonte,MG
6rGnk0LvqwJn,macae,RJ
hAxeZpiiPHeE,lauro de freitas,BA
2CBOitS4gaRf,sao paulo,SP
yWf1shOg44RA,sao paulo,SP
NBpMkpV3Mhv2,sao luis,MA
UnNsE9EqPqhE,mantena,MG
cAKg5urkWWre,tamarana,PR
B1BQUJ6YiIMi,feira de santana,BA
4JXXpKmcEV89,sao paulo,SP
2gvI66P1hVaF,curitiba,PR
x4uCFKQYNQwk,novo hamburgo,RS
OHkrU7sIUBb6,atibaia,SP
1SeenkYBYXBc,maceio,AL
4x3dcYimyB78,sao paulo,SP
QAWtU2BMokf6,vila velha,ES
2bMLdtKkEUTc,rio de janeiro,RJ
w8IH02nVsbyF,maua,SP
o1dHChhCIz2e,santa isabel,SP
WnUAf1VOlk8Y,sao jose dos campos,SP
Zw8HSRdhuuke,ponta grossa,PR
jJ8SlbyaacQV,sao paulo,SP
TZZmVxzIa0jx,porto alegre,RS
b8Vq9L4F5gMi,salvador,BA
abITWbTqSFAG,ituverava,SP
z4uHqSAU3Ty8,braganca,PA
3B7muhxR5lah,cuiaba,MT
uzb8P2241dyJ,indaiatuba,SP
QmZ9RXnH32In,sao bernardo do campo,SP
MhEUxtU6fkyO,nova iguacu,RJ
f1jivB1RErjl,dias d'avila,BA
R6JfItoJQx4D,sao paulo,SP
uHEua67sRIJG,rio de janeiro,RJ
MimKRTBTi3di,garopaba,SC
F3QyppjwNBPv,caucaia,CE
5R3rdt41zLIM,mossoro,RN
6vUfJJGYZiYt,brasilia,DF
QQJ77ugjWkSS,rio de janeiro,RJ
a5UM6IBFW0C8,mirassol,SP
dOvtfFFA5AXg,cerquilho,SP
uez2GKErGLEY,teresina,PI
VenUCw3swSaW,sao jose do barreiro,SP
ukrpCdGBAmF9,treviso,SC
pRUwbeudbBgv,caraguatatuba,SP
EgDX5wZjGXBk,porto velho,RO
2kW0uJCm0cZR,joinville,SC
d8TNCZtPipC5,curitiba,PR
IfsIDnwLhglH,sao paulo,SP
trS5iR3aw55x,santarem,PA
JpggwdQRdGQD,rio de janeiro,RJ
kuJFW4BDFkH7,rio claro,SP
nvxurk3Hegpg,coroata,MA
2IjE1hFvtgW8,santo andre,SP
hFTFHaZSUULP,natal,RN
QnyPBmNiFpJA,passos,MG
rktpzALelxSi,sao luis,MA
eQ6M9TYJaDTZ,sao paulo,SP
RUvowz2rjPpJ,campo grande,MS
eZYjTHG8U1Z0,recife,PE
emDzXwApZPzj,cachoeiro de itapemirim,ES
rC66kM8ympNt,aguas lindas de goias,GO
pU0t1wffuPU6,londrina,PR
WNZIlFNIZfIZ,rio de janeiro,RJ
KS25iv1u46B4,altamira,PA
YRtFYNW6qXnW,sao paulo,SP
aVs33FnIsD4H,lajinha,MG
6y8UgVaMw8YS,varzea paulista,SP
9F5poErQh3OS,sao paulo,SP
eZOkoN3kNFvd,caxias do sul,RS
ekw6NeaUGu80,novo hamburgo,RS
6ErQpCtbAV6H,curitiba,PR
3DD6TXrYvvCZ,dourados,MS
7ZTYtGIWcIFt,rio de janeiro,RJ
FH2bWCgig4Su,araras,SP
1Uqds3RLgEIP,canoas,RS
UX79aABuVxhl,sao paulo,SP
3dEnjaVZ67rI,tremembe,SP
3y7RkXAsvW7t,bela vista de goias,GO
wL5jpl0Wl90j,niteroi,RJ
o2LsatVq3oqU,caxias do sul,RS
QkOmlZ4PSkBk,mogi mirim,SP
0A86JhAata1X,carlos barbosa,RS
lvg1FBzx5zeT,teresina,PI
lJ2dSxmeTsai,caruaru,PE
oVvnZmGP60Xk,santo andre,SP
OtqwClZ2VZg4,santos,SP
LvDxGJl9DkoN,praia grande,SP
nbPuHaQHlT5T,itamonte,MG
hViq7Oqik7vc,cascavel,PR
jMrHqNv9hYVy,sao paulo,SP
lEsrE9PaaggF,montes claros,MG
v9OaehyaFWir,americana,SP
Ct6BZH6x89qC,marialva,PR
9qGv5Yhq95GW,pirapora,MG
2Dlf6ABvKYMo,brasilia,DF
C5aVNUvAlrG4,rio de janeiro,RJ
0sA1APqHByTo,taboao da serra,SP
F8ViHLFyTon5,taiuva,SP
5BdUcRxnpTsr,sao paulo,SP
q4tkitUlFUuo,rio de janeiro,RJ
hJzlOB1FMezn,ribeirao preto,SP
5qP6qfMs26FB,porto alegre,RS
VmxEv3Zs0aGh,descoberto,MG
IreFWDfAA3r9,igrejinha,RS
T1NhVUkoxGX0,guarulhos,SP
pV6BRTw5H3MN,rio de janeiro,RJ
HIMNM6lPodVG,mage,RJ
Zo1fKxiQr4Ei,serrana,SP
chFyGJhZzRuQ,brasilia,DF
NQoVEiVybPi0,carazinho,RS
CQ5SpkUbpf1K,campinas,SP
lSRc3QdcTNch,sao paulo,SP
3eyghlzcCNs2,lauro de freitas,BA
kE3OjyuszSRW,belo horizonte,MG
pFR5psBhn49h,carapicuiba,SP
6jbBjmBGpgjk,rio de janeiro,RJ
IqdOIcqjfZ8g,mogi das cruzes,SP
UprqOpwmTJCt,uberlandia,MG
o8FhsmKutNB9,maua,SP
gRUyYuceC5b9,cacu,GO
DDA5vd67QYHo,ribeirao pires,SP
VIFTy2xbCxXT,itatiba,SP
XYLjibWDdD00,santa vitoria do palmar,RS
SNdbMU7qmaQW,americana,SP
yiFgM2Lsxi9k,chorozinho,CE
2oZo3DydQHU5,presidente prudente,SP
OY5LFsCqA5Xq,sao paulo,SP
3x6SLbMoXLx0,osasco,SP
QKF8rtnOfSR5,sao paulo,SP
pLDZO9Aziwc7,ubatuba,SP
5kPHkO1eJKlw,avare,SP
wj3R7U5j2pWB,ipueiras,CE
t2v00SWoPJuW,osasco,SP
CdIcfQbqgnG2,porto alegre,RS
aovtLpQuBdVq,cascavel,PR
0J7Ju780QNxa,belo horizonte,MG
ZlXOBT9pupLL,ararangua,SC
WHH9PcS84QFI,pitangueiras,SP
0KOnQEOr6Zbk,belem,PA
sFJBqYBgBQlD,sao bernardo do campo,SP
V7lzs7RlJi33,montenegro,RS
vvvrRhryLQp3,sao paulo,SP
5XvFNT5gtZBs,sao paulo,SP
R507CPmpwc83,porto alegre,RS
y8Ai0coBfEw8,natal,RN
chF9EsxEQcYC,sao caetano do sul,SP
m3Y6XExI79JD,teresopolis,RJ
NZiZiFkXBfR9,rio de janeiro,RJ
hzd2PO9BBM4Y,sao paulo,SP
I203F2cFWd96,praia grande,SP
YgCUkjza8pO3,grajau,MA
HupnXdezCv1H,alegrete,RS
GUGDjNWU9Pa3,rio claro,SP
UFyntgGG5yYT,ervalia,MG
WRsNTxkxM8xe,canoas,RS
F5F5GPfRQ0VU,porto alegre,RS
yMBMQsNSBkIo,sao joao da boa vista,SP
yM0rdnhCiejA,barueri,SP
Zq25nrubf8dr,rio de janeiro,RJ
melBXeVZJGKq,itu,SP
LSfp9GBrmMDn,santos,SP
OOjoiJRcYNVy,arapongas,PR
